Student,Parent
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Non-Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
Smoker,One or Both
